epoch,batch,loss,lr
184,13,1.33111,0.028206
185,13,1.28720,0.019981
186,13,1.35527,0.009326
187,13,1.36733,0.002018
188,13,1.36862,0.002018
189,13,1.39056,0.009326
190,13,1.40166,0.019981
191,13,1.44172,0.028206
192,13,1.46637,0.029544
193,13,1.35511,0.023269
194,13,1.45500,0.012783
195,13,1.42160,0.003769
196,13,1.42798,0.001114
197,13,1.45591,0.006257
198,13,1.48755,0.016410
199,13,1.43342,0.026070
200,13,1.43298,0.030000
1,13,1.37932,0.026070
2,13,1.14263,0.016410
3,13,1.31802,0.006257
4,13,1.27071,0.001114
5,13,1.33100,0.003769
6,13,1.22702,0.012783
7,13,1.35420,0.023269
8,13,1.23642,0.029544
9,13,1.28707,0.028206
10,13,1.20777,0.019981
11,13,1.34950,0.009326
12,13,1.33166,0.002018
13,13,1.31415,0.002018
14,13,1.26009,0.009326
15,13,1.35966,0.019981
16,13,1.33120,0.028206
17,13,1.28004,0.029544
18,13,1.34257,0.023269
19,13,1.41268,0.012783
20,13,1.30109,0.003769
21,13,1.33272,0.001114
22,13,1.37937,0.006257
23,13,1.45285,0.016410
24,13,1.42772,0.026070
25,13,1.52731,0.030000
26,13,1.45843,0.026070
27,13,1.44781,0.016410
28,13,1.50635,0.006257
29,13,1.46726,0.001114
30,13,1.48184,0.003769
31,13,1.52400,0.012783
32,13,1.61961,0.023269
33,13,1.54086,0.029544
34,13,1.53011,0.028206
35,13,1.51544,0.019981
36,13,1.47032,0.009326
37,13,1.50438,0.002018
38,13,1.51673,0.002018
39,13,1.54224,0.009326
40,13,1.54239,0.019981
41,13,1.58899,0.028206
42,13,1.62241,0.029544
43,13,1.55930,0.023269
44,13,1.49613,0.012783
45,13,1.59742,0.003769
46,13,1.59159,0.001114
47,13,1.59742,0.006257
48,13,1.60282,0.016410
49,13,1.66197,0.026070
50,13,1.55051,0.030000
51,13,1.62855,0.026070
52,13,1.63766,0.016410
53,13,1.63243,0.006257
54,13,1.68284,0.001114
55,13,1.68646,0.003769
56,13,1.67392,0.012783
57,13,1.73779,0.023269
58,13,1.65024,0.029544
59,13,1.69174,0.028206
60,13,1.43612,0.019981
61,13,1.57344,0.009326
62,13,1.57680,0.002018
63,13,1.57552,0.002018
64,13,1.61788,0.009326
65,13,1.78051,0.019981
66,13,1.91434,0.028206
67,13,1.60190,0.029544
68,13,1.71968,0.023269
69,13,1.77314,0.012783
70,13,1.78733,0.003769
71,13,1.80715,0.001114
72,13,1.82186,0.006257
73,13,1.86695,0.016410
74,13,1.85384,0.026070
75,13,1.64662,0.030000
76,13,1.84049,0.026070
77,13,1.60324,0.016410
78,13,1.74160,0.006257
79,13,1.77321,0.001114
80,13,1.78085,0.003769
81,13,1.83672,0.012783
82,13,1.87455,0.023269
83,13,1.75342,0.029544
84,13,1.90701,0.028206
85,13,1.76991,0.019981
86,13,1.77060,0.009326
87,13,1.81431,0.002018
88,13,1.82381,0.002018
89,13,1.88446,0.009326
90,13,1.97699,0.019981
91,13,1.90607,0.028206
92,13,1.69151,0.029544
93,13,1.70517,0.023269
94,13,1.79213,0.012783
95,13,1.71687,0.003769
96,13,1.76108,0.001114
97,13,1.78791,0.006257
98,13,1.90156,0.016410
99,13,1.72067,0.026070
100,13,1.63934,0.030000
101,13,1.73183,0.026070
102,13,1.76855,0.016410
103,13,1.66511,0.006257
104,13,1.70213,0.001114
105,13,1.73111,0.003769
106,13,1.83961,0.012783
107,13,1.77876,0.023269
108,13,1.75503,0.029544
109,13,1.87408,0.028206
110,13,1.77460,0.019981
111,13,1.68743,0.009326
112,13,1.82277,0.002018
113,13,1.81595,0.002018
114,13,1.82561,0.009326
115,13,1.86516,0.019981
116,13,1.79025,0.028206
117,13,1.86121,0.029544
118,13,1.56790,0.023269
119,13,1.81159,0.012783
120,13,1.72843,0.003769
121,13,1.77569,0.001114
122,13,1.86045,0.006257
123,13,1.83994,0.016410
124,13,1.83195,0.026070
125,13,1.74364,0.030000
126,13,1.71544,0.026070
127,13,1.63855,0.016410
128,13,1.64234,0.006257
129,13,1.67951,0.001114
130,13,1.69932,0.003769
131,13,1.78049,0.012783
132,13,1.83579,0.023269
133,13,1.67326,0.029544
134,13,1.75537,0.028206
135,13,1.65047,0.019981
136,13,1.84675,0.009326
137,13,1.90599,0.002018
138,13,1.93168,0.002018
139,13,2.01252,0.009326
140,13,2.09119,0.019981
141,13,1.89637,0.028206
142,13,1.82408,0.029544
143,13,1.97330,0.023269
144,13,2.08072,0.012783
145,13,1.95718,0.003769
146,13,1.97726,0.001114
147,13,2.02181,0.006257
148,13,2.25194,0.016410
149,13,1.92641,0.026070
150,13,1.95038,0.030000
151,13,1.68708,0.026070
152,13,2.13729,0.016410
153,13,1.98705,0.006257
154,13,1.99796,0.001114
155,13,2.04665,0.003769
156,13,2.10315,0.012783
157,13,1.94939,0.023269
158,13,1.83008,0.029544
159,13,1.58602,0.028206
160,13,1.85435,0.019981
161,13,1.96632,0.009326
162,13,1.92158,0.002018
163,13,1.95532,0.002018
164,13,2.03064,0.009326
165,13,2.12071,0.019981
166,13,1.86384,0.028206
167,13,1.89113,0.029544
168,13,1.66603,0.023269
169,13,1.84050,0.012783
170,13,1.93335,0.003769
171,13,1.95602,0.001114
172,13,2.02652,0.006257
173,13,1.94797,0.016410
174,13,1.98440,0.026070
175,13,1.69662,0.030000
176,13,1.75045,0.026070
177,13,1.83088,0.016410
178,13,1.87306,0.006257
179,13,1.97426,0.001114
180,13,1.96370,0.003769
181,13,2.01485,0.012783
182,13,1.99277,0.023269
183,13,1.68786,0.029544
184,13,1.83131,0.028206
185,13,1.71459,0.019981
186,13,1.80582,0.009326
187,13,1.91625,0.002018
188,13,1.98327,0.002018
189,13,2.01709,0.009326
190,13,1.97360,0.019981
191,13,1.93522,0.028206
192,13,1.81273,0.029544
193,13,1.84205,0.023269
194,13,1.79134,0.012783
195,13,2.03630,0.003769
196,13,1.99669,0.001114
197,13,1.92771,0.006257
198,13,1.89454,0.016410
199,13,1.89755,0.026070
200,13,1.65583,0.030000
1,13,0.93241,0.026070
2,13,1.26754,0.016410
3,13,1.00281,0.006257
4,13,1.00170,0.001114
5,13,1.02625,0.003769
6,13,1.01920,0.012783
7,13,0.90443,0.023269
8,13,0.96934,0.029544
9,13,1.01220,0.028206
10,13,0.95111,0.019981
11,13,0.83989,0.009326
12,13,0.92539,0.002018
13,13,0.92485,0.002018
14,13,0.93377,0.009326
15,13,0.92014,0.019981
16,13,0.95824,0.028206
17,13,1.01648,0.029544
18,13,1.04206,0.023269
19,13,0.97010,0.012783
20,13,0.96078,0.003769
21,13,1.02456,0.001114
22,13,0.99060,0.006257
23,13,1.01581,0.016410
24,13,0.97053,0.026070
25,13,0.81096,0.030000
26,13,0.92327,0.026070
27,13,0.97900,0.016410
28,13,1.02318,0.006257
29,13,1.00059,0.001114
30,13,0.98967,0.003769
31,13,1.00216,0.012783
32,13,1.03378,0.023269
33,13,0.95195,0.029544
34,13,0.96739,0.028206
35,13,0.93146,0.019981
36,13,0.99072,0.009326
37,13,1.01924,0.002018
38,13,1.00847,0.002018
39,13,0.99560,0.009326
40,13,1.01516,0.019981
41,13,0.93370,0.028206
42,13,1.13197,0.029544
43,13,1.00783,0.023269
44,13,1.09572,0.012783
45,13,1.04356,0.003769
46,13,1.02285,0.001114
47,13,1.03418,0.006257
48,13,1.03380,0.016410
49,13,0.99930,0.026070
50,13,0.96569,0.030000
51,13,1.00632,0.026070
52,13,0.93574,0.016410
53,13,0.98067,0.006257
54,13,1.03368,0.001114
55,13,1.03303,0.003769
56,13,1.03096,0.012783
57,13,0.98424,0.023269
58,13,0.96673,0.029544
59,13,1.05942,0.028206
60,13,0.99451,0.019981
61,13,1.05529,0.009326
62,13,1.03422,0.002018
63,13,1.03074,0.002018
64,13,1.03797,0.009326
65,13,1.08110,0.019981
66,13,1.06479,0.028206
67,13,1.04763,0.029544
68,13,1.14079,0.023269
69,13,1.10178,0.012783
70,13,1.08203,0.003769
71,13,1.09976,0.001114
72,13,1.11446,0.006257
73,13,1.23656,0.016410
74,13,1.16467,0.026070
75,13,1.35381,0.030000
76,13,0.99709,0.026070
77,13,1.03589,0.016410
78,13,1.18064,0.006257
79,13,1.09393,0.001114
80,13,1.13179,0.003769
81,13,1.15343,0.012783
82,13,1.03251,0.023269
83,13,1.27670,0.029544
84,13,1.00277,0.028206
85,13,1.09146,0.019981
86,13,1.00335,0.009326
87,13,1.00838,0.002018
88,13,1.03417,0.002018
89,13,1.10256,0.009326
90,13,1.14645,0.019981
91,13,0.95663,0.028206
92,13,1.09713,0.029544
93,13,1.17001,0.023269
94,13,1.15094,0.012783
95,13,1.17022,0.003769
96,13,1.18004,0.001114
97,13,1.23012,0.006257
98,13,1.18622,0.016410
99,13,1.12362,0.026070
100,13,1.16818,0.030000
101,13,1.20220,0.026070
102,13,1.17425,0.016410
103,13,1.22898,0.006257
104,13,1.23392,0.001114
105,13,1.24548,0.003769
106,13,1.28907,0.012783
107,13,1.38744,0.023269
108,13,1.07357,0.029544
109,13,0.96585,0.028206
110,13,1.13455,0.019981
111,13,1.19924,0.009326
112,13,1.20463,0.002018
113,13,1.22160,0.002018
114,13,1.26261,0.009326
115,13,1.27674,0.019981
116,13,1.36357,0.028206
117,13,1.33949,0.029544
118,13,1.37078,0.023269
119,13,1.51691,0.012783
120,13,1.56356,0.003769
121,13,1.56340,0.001114
122,13,1.66783,0.006257
123,13,1.76825,0.016410
124,13,1.81736,0.026070
125,13,1.61923,0.030000
126,13,1.44446,0.026070
127,13,1.53950,0.016410
128,13,1.64212,0.006257
129,13,1.68906,0.001114
130,13,1.78096,0.003769
131,13,1.81610,0.012783
132,13,1.83530,0.023269
133,13,1.68596,0.029544
134,13,1.60595,0.028206
135,13,1.58278,0.019981
136,13,1.98390,0.009326
137,13,2.12905,0.002018
138,13,2.10155,0.002018
139,13,2.25170,0.009326
140,13,2.21662,0.019981
141,13,2.15844,0.028206
142,13,1.62444,0.029544
143,13,2.46201,0.023269
144,13,2.55700,0.012783
145,13,2.20704,0.003769
146,13,2.29071,0.001114
147,13,2.46566,0.006257
148,13,2.87932,0.016410
149,13,2.15396,0.026070
150,13,2.29273,0.030000
151,13,1.96126,0.026070
152,13,2.86700,0.016410
153,13,2.49809,0.006257
154,13,2.70653,0.001114
155,13,2.79297,0.003769
156,13,2.92099,0.012783
157,13,3.36349,0.023269
158,13,2.90186,0.029544
159,13,2.62543,0.028206
160,13,2.35441,0.019981
161,13,2.42798,0.009326
162,13,2.57645,0.002018
163,13,2.60414,0.002018
164,13,2.77822,0.009326
165,13,2.91521,0.019981
166,13,3.23730,0.028206
167,13,3.15494,0.029544
168,13,2.19616,0.023269
169,13,2.25701,0.012783
170,13,2.51612,0.003769
171,13,2.65328,0.001114
172,13,2.67387,0.006257
173,13,3.41909,0.016410
174,13,2.94997,0.026070
175,13,2.16376,0.030000
176,13,2.46289,0.026070
177,13,3.08707,0.016410
178,13,2.43881,0.006257
179,13,2.52159,0.001114
180,13,2.58873,0.003769
181,13,3.14056,0.012783
182,13,3.32237,0.023269
183,13,3.02575,0.029544
184,13,2.27620,0.028206
185,13,2.59512,0.019981
186,13,2.93694,0.009326
187,13,2.88678,0.002018
188,13,2.97546,0.002018
189,13,3.63181,0.009326
190,13,3.98200,0.019981
191,13,2.64476,0.028206
192,13,2.95836,0.029544
193,13,3.15987,0.023269
194,13,3.26626,0.012783
195,13,2.98659,0.003769
196,13,3.28117,0.001114
197,13,3.54671,0.006257
198,13,3.70038,0.016410
199,13,3.12286,0.026070
200,13,2.76517,0.030000
1,13,1.21946,0.026070
2,13,1.29821,0.016410
3,13,1.04538,0.006257
4,13,1.03404,0.001114
5,13,1.06299,0.003769
6,13,1.10730,0.012783
7,13,1.10755,0.023269
8,13,1.06719,0.029544
9,13,1.28226,0.028206
10,13,1.34724,0.019981
11,13,1.15451,0.009326
12,13,1.12258,0.002018
13,13,1.12636,0.002018
14,13,1.14980,0.009326
15,13,1.06737,0.019981
16,13,1.11031,0.028206
17,13,1.20145,0.029544
18,13,1.14040,0.023269
19,13,1.03959,0.012783
20,13,1.13075,0.003769
21,13,1.12795,0.001114
22,13,1.10062,0.006257
23,13,1.15823,0.016410
24,13,1.26750,0.026070
25,13,1.47686,0.030000
26,13,1.34070,0.026070
27,13,1.39281,0.016410
28,13,1.27717,0.006257
29,13,1.35306,0.001114
30,13,1.35766,0.003769
31,13,1.37830,0.012783
32,13,1.64870,0.023269
33,13,1.37574,0.029544
34,13,1.40028,0.028206
35,13,1.25693,0.019981
36,13,1.26438,0.009326
37,13,1.29474,0.002018
38,13,1.30887,0.002018
39,13,1.35399,0.009326
40,13,1.43320,0.019981
41,13,1.37850,0.028206
42,13,1.31495,0.029544
43,13,1.25902,0.023269
44,13,1.35805,0.012783
45,13,1.34491,0.003769
46,13,1.34996,0.001114
47,13,1.35265,0.006257
48,13,1.37757,0.016410
49,13,1.36013,0.026070
50,13,1.40056,0.030000
51,13,1.20101,0.026070
52,13,1.20667,0.016410
53,13,1.34242,0.006257
54,13,1.35824,0.001114
55,13,1.34029,0.003769
56,13,1.34849,0.012783
57,13,1.33740,0.023269
58,13,1.32786,0.029544
59,13,1.22183,0.028206
60,13,1.17884,0.019981
61,13,1.23347,0.009326
62,13,1.20301,0.002018
63,13,1.20538,0.002018
64,13,1.20890,0.009326
65,13,1.21013,0.019981
66,13,1.18461,0.028206
67,13,1.26635,0.029544
68,13,1.23621,0.023269
69,13,1.29068,0.012783
70,13,1.31021,0.003769
71,13,1.29557,0.001114
72,13,1.26583,0.006257
73,13,1.26812,0.016410
74,13,1.20233,0.026070
75,13,1.12876,0.030000
76,13,1.22260,0.026070
77,13,1.23771,0.016410
78,13,1.12061,0.006257
79,13,1.12060,0.001114
80,13,1.12871,0.003769
81,13,1.14538,0.012783
82,13,1.15220,0.023269
83,13,1.10180,0.029544
84,13,1.05794,0.028206
85,13,1.14245,0.019981
86,13,1.09125,0.009326
87,13,1.11147,0.002018
88,13,1.10606,0.002018
89,13,1.08042,0.009326
90,13,1.08944,0.019981
91,13,1.06525,0.028206
92,13,1.12989,0.029544
93,13,1.10349,0.023269
94,13,1.15052,0.012783
95,13,1.11475,0.003769
96,13,1.11420,0.001114
97,13,1.12460,0.006257
98,13,1.13639,0.016410
99,13,1.15654,0.026070
100,13,1.25148,0.030000
101,13,1.23446,0.026070
102,13,1.22821,0.016410
103,13,1.23768,0.006257
104,13,1.25591,0.001114
105,13,1.25032,0.003769
106,13,1.25304,0.012783
107,13,1.24922,0.023269
108,13,1.33984,0.029544
109,13,1.29808,0.028206
110,13,1.23152,0.019981
111,13,1.24536,0.009326
112,13,1.27501,0.002018
113,13,1.28349,0.002018
114,13,1.28815,0.009326
115,13,1.29778,0.019981
116,13,1.32106,0.028206
117,13,1.20312,0.029544
118,13,1.22829,0.023269
119,13,1.20433,0.012783
120,13,1.22495,0.003769
121,13,1.24053,0.001114
122,13,1.25046,0.006257
123,13,1.26209,0.016410
124,13,1.26522,0.026070
125,13,1.13391,0.030000
126,13,1.19791,0.026070
127,13,1.22441,0.016410
128,13,1.25826,0.006257
129,13,1.24945,0.001114
130,13,1.25181,0.003769
131,13,1.28792,0.012783
132,13,1.37408,0.023269
133,13,1.37053,0.029544
134,13,1.22500,0.028206
135,13,1.21105,0.019981
136,13,1.34534,0.009326
137,13,1.36055,0.002018
138,13,1.35911,0.002018
139,13,1.39585,0.009326
140,13,1.49738,0.019981
141,13,1.31421,0.028206
142,13,1.70462,0.029544
143,13,1.42530,0.023269
144,13,1.26303,0.012783
145,13,1.40964,0.003769
146,13,1.45017,0.001114
147,13,1.57983,0.006257
148,13,1.73620,0.016410
149,13,1.55649,0.026070
150,13,1.37144,0.030000
151,13,1.33878,0.026070
152,13,1.20340,0.016410
153,13,1.49239,0.006257
154,13,1.43829,0.001114
155,13,1.44982,0.003769
156,13,1.60422,0.012783
157,13,1.64528,0.023269
158,13,1.58952,0.029544
159,13,1.56667,0.028206
160,13,1.48921,0.019981
161,13,1.39196,0.009326
162,13,1.51246,0.002018
163,13,1.51638,0.002018
164,13,1.58908,0.009326
165,13,1.66801,0.019981
166,13,1.79532,0.028206
167,13,1.52010,0.029544
168,13,1.44444,0.023269
169,13,1.70171,0.012783
170,13,1.72080,0.003769
171,13,1.77297,0.001114
172,13,1.82094,0.006257
173,13,2.00229,0.016410
174,13,1.75464,0.026070
175,13,1.95832,0.030000
176,13,1.91877,0.026070
177,13,1.49277,0.016410
178,13,1.65274,0.006257
179,13,1.65722,0.001114
180,13,1.68281,0.003769
181,13,1.87293,0.012783
182,13,2.14459,0.023269
183,13,1.71813,0.029544
184,13,1.36655,0.028206
185,13,1.48121,0.019981
186,13,1.65578,0.009326
187,13,1.81524,0.002018
188,13,1.84209,0.002018
189,13,1.85609,0.009326
190,13,1.82284,0.019981
191,13,1.92207,0.028206
192,13,1.74637,0.029544
193,13,1.43605,0.023269
194,13,1.50583,0.012783
195,13,1.54045,0.003769
196,13,1.53591,0.001114
197,13,1.67225,0.006257
198,13,1.85081,0.016410
