epoch,batch,loss,lr
28,3,1.31427,0.005070
29,3,1.41159,0.006573
30,3,1.53490,0.008250
31,3,1.58706,0.010068
32,3,1.54799,0.011992
33,3,1.49846,0.013984
34,3,1.49887,0.016006
35,3,1.47040,0.018018
36,3,1.42438,0.019981
37,3,1.44283,0.021856
38,3,1.53157,0.023608
39,3,1.62459,0.025202
40,3,1.70951,0.026608
41,3,1.86231,0.027797
42,3,1.97814,0.028746
43,3,1.94247,0.029438
44,3,1.56817,0.029859
45,3,1.19517,0.030000
46,3,1.28461,0.029859
47,3,1.46543,0.029438
48,3,1.45003,0.028746
49,3,1.25702,0.027797
50,3,1.30183,0.026608
51,3,1.75949,0.025202
52,3,2.19131,0.023608
53,3,2.12850,0.021856
54,3,1.84166,0.019981
55,3,1.53411,0.018018
56,3,1.35753,0.016006
57,3,1.30495,0.013984
58,3,1.29699,0.011992
59,3,1.29792,0.010068
60,3,1.29618,0.008250
61,3,1.29663,0.006573
62,3,1.29843,0.005070
63,3,1.29926,0.003769
64,3,1.29991,0.002697
65,3,1.30007,0.001874
66,3,1.30007,0.001317
67,3,1.30017,0.001035
68,3,1.30042,0.001035
69,3,1.30098,0.001317
70,3,1.30223,0.001874
71,3,1.30549,0.002697
72,3,1.31095,0.003769
73,3,1.31938,0.005070
74,3,1.34043,0.006573
75,3,1.38828,0.008250
76,3,1.47652,0.010068
77,3,1.61677,0.011992
78,3,1.81588,0.013984
79,3,1.98526,0.016006
80,3,2.09989,0.018018
81,3,2.19039,0.019981
82,3,2.20489,0.021856
83,3,2.12648,0.023608
84,3,1.96472,0.025202
85,3,1.82222,0.026608
86,3,1.73760,0.027797
87,3,1.68281,0.028746
88,3,1.67907,0.029438
89,3,1.68185,0.029859
90,3,1.70118,0.030000
91,3,1.75175,0.029859
92,3,1.68346,0.029438
93,3,1.59626,0.028746
94,3,1.64540,0.027797
95,3,1.77161,0.026608
96,3,1.94188,0.025202
97,3,2.05484,0.023608
98,3,1.97458,0.021856
99,3,1.77909,0.019981
100,3,1.65365,0.018018
101,3,1.63723,0.016006
102,3,1.68837,0.013984
103,3,1.78628,0.011992
104,3,1.86997,0.010068
105,3,1.88183,0.008250
106,3,1.84927,0.006573
107,3,1.82599,0.005070
108,3,1.82214,0.003769
109,3,1.81307,0.002697
110,3,1.80381,0.001874
111,3,1.79177,0.001317
112,3,1.77876,0.001035
113,3,1.76978,0.001035
114,3,1.76253,0.001317
115,3,1.75653,0.001874
116,3,1.74129,0.002697
117,3,1.70833,0.003769
118,3,1.67439,0.005070
119,3,1.65286,0.006573
120,3,1.61450,0.008250
121,3,1.55785,0.010068
122,3,1.51863,0.011992
123,3,1.50386,0.013984
124,3,1.52211,0.016006
125,3,1.61775,0.018018
126,3,1.71178,0.019981
127,3,1.72625,0.021856
128,3,1.62467,0.023608
129,3,1.50912,0.025202
130,3,1.49494,0.026608
131,3,1.54658,0.027797
132,3,1.57777,0.028746
133,3,1.53610,0.029438
134,3,1.42692,0.029859
135,3,1.37157,0.030000
136,3,1.37376,0.029859
137,3,1.39691,0.029438
138,3,1.39998,0.028746
139,3,1.38725,0.027797
140,3,1.38346,0.026608
141,3,1.43086,0.025202
142,3,1.57366,0.023608
143,3,1.77682,0.021856
144,3,1.87480,0.019981
145,3,1.86700,0.018018
146,3,1.84125,0.016006
147,3,1.75907,0.013984
148,3,1.64253,0.011992
149,3,1.56442,0.010068
150,3,1.54036,0.008250
151,3,1.54980,0.006573
152,3,1.55587,0.005070
153,3,1.54699,0.003769
154,3,1.53485,0.002697
155,3,1.52958,0.001874
156,3,1.52512,0.001317
157,3,1.51819,0.001035
158,3,1.51424,0.001035
159,3,1.51046,0.001317
160,3,1.50335,0.001874
161,3,1.49101,0.002697
162,3,1.47945,0.003769
163,3,1.47866,0.005070
164,3,1.47565,0.006573
165,3,1.47731,0.008250
166,3,1.49143,0.010068
167,3,1.52596,0.011992
168,3,1.60337,0.013984
169,3,1.74517,0.016006
170,3,2.00316,0.018018
171,3,2.30609,0.019981
172,3,2.56049,0.021856
173,3,2.76599,0.023608
174,3,2.70181,0.025202
175,3,2.36899,0.026608
176,3,1.86183,0.027797
177,3,1.51861,0.028746
178,3,1.43658,0.029438
179,3,1.57156,0.029859
180,3,1.87427,0.030000
181,3,1.83763,0.029859
182,3,1.57723,0.029438
183,3,1.37463,0.028746
184,3,1.36749,0.027797
185,3,1.53346,0.026608
186,3,1.64609,0.025202
187,3,1.75905,0.023608
188,3,1.76375,0.021856
189,3,1.61176,0.019981
190,3,1.49705,0.018018
191,3,1.47111,0.016006
192,3,1.49394,0.013984
193,3,1.55559,0.011992
194,3,1.63429,0.010068
195,3,1.72208,0.008250
196,3,1.81207,0.006573
197,3,1.89627,0.005070
198,3,1.96518,0.003769
199,3,2.00822,0.002697
200,3,2.01458,0.001874
1,3,1.49454,0.029859
2,3,1.48028,0.029438
3,3,1.47776,0.028746
4,3,1.47903,0.027797
5,3,1.48541,0.026608
6,3,1.49469,0.025202
7,3,1.48095,0.023608
8,3,1.43461,0.021856
9,3,1.42214,0.019981
10,3,1.42574,0.018018
11,3,1.41241,0.016006
12,3,1.41216,0.013984
13,3,1.42009,0.011992
14,3,1.41295,0.010068
15,3,1.40453,0.008250
16,3,1.40328,0.006573
17,3,1.40445,0.005070
18,3,1.40400,0.003769
19,3,1.40418,0.002697
20,3,1.40442,0.001874
21,3,1.40505,0.001317
22,3,1.40601,0.001035
23,3,1.40698,0.001035
24,3,1.40786,0.001317
25,3,1.40685,0.001874
26,3,1.40403,0.002697
27,3,1.40153,0.003769
28,3,1.40335,0.005070
29,3,1.41480,0.006573
30,3,1.45500,0.008250
