epoch,batch,loss,lr
28,3,1.43424,0.005070
29,3,1.47006,0.006573
30,3,1.52750,0.008250
31,3,1.60512,0.010068
32,3,1.73249,0.011992
33,3,1.95086,0.013984
34,3,2.20328,0.016006
35,3,2.44294,0.018018
36,3,2.54473,0.019981
37,3,2.17778,0.021856
38,3,1.90835,0.023608
39,3,1.75266,0.025202
40,3,1.68353,0.026608
41,3,1.70933,0.027797
42,3,1.94177,0.028746
43,3,1.83406,0.029438
44,3,1.57449,0.029859
45,3,1.56004,0.030000
46,3,1.62651,0.029859
47,3,1.76606,0.029438
48,3,1.83578,0.028746
49,3,1.78687,0.027797
50,3,1.65650,0.026608
51,3,1.72550,0.025202
52,3,2.02233,0.023608
53,3,1.88258,0.021856
54,3,1.98891,0.019981
55,3,2.34186,0.018018
56,3,2.33728,0.016006
57,3,2.12993,0.013984
58,3,1.87731,0.011992
59,3,1.66768,0.010068
60,3,1.55739,0.008250
61,3,1.53424,0.006573
62,3,1.55147,0.005070
63,3,1.57840,0.003769
64,3,1.60436,0.002697
65,3,1.61438,0.001874
66,3,1.62117,0.001317
67,3,1.63158,0.001035
68,3,1.64107,0.001035
69,3,1.64821,0.001317
70,3,1.65853,0.001874
71,3,1.66914,0.002697
72,3,1.68652,0.003769
73,3,1.72624,0.005070
74,3,1.78931,0.006573
75,3,1.88352,0.008250
76,3,1.97830,0.010068
77,3,2.04977,0.011992
78,3,2.14018,0.013984
79,3,2.22954,0.016006
80,3,2.33447,0.018018
81,3,2.42716,0.019981
82,3,2.55057,0.021856
83,3,2.63698,0.023608
84,3,2.60784,0.025202
85,3,2.37091,0.026608
86,3,2.29836,0.027797
87,3,2.42557,0.028746
88,3,2.34770,0.029438
89,3,1.94683,0.029859
90,3,1.55658,0.030000
91,3,1.37673,0.029859
92,3,1.43049,0.029438
93,3,1.72342,0.028746
94,3,2.24894,0.027797
95,3,2.16190,0.026608
96,3,1.89683,0.025202
97,3,1.75738,0.023608
98,3,1.77350,0.021856
99,3,1.86969,0.019981
100,3,1.95627,0.018018
101,3,1.98390,0.016006
102,3,1.96955,0.013984
103,3,1.98707,0.011992
104,3,2.10761,0.010068
105,3,2.21039,0.008250
106,3,2.21038,0.006573
107,3,2.20047,0.005070
108,3,2.21790,0.003769
109,3,2.24666,0.002697
110,3,2.26644,0.001874
111,3,2.28371,0.001317
112,3,2.29452,0.001035
113,3,2.29512,0.001035
114,3,2.29150,0.001317
115,3,2.28441,0.001874
116,3,2.27533,0.002697
117,3,2.24167,0.003769
118,3,2.18777,0.005070
119,3,2.14264,0.006573
120,3,2.10439,0.008250
121,3,2.06816,0.010068
122,3,2.05104,0.011992
123,3,2.07538,0.013984
124,3,2.12727,0.016006
125,3,2.19116,0.018018
126,3,2.24128,0.019981
127,3,2.29436,0.021856
128,3,2.30947,0.023608
129,3,2.16079,0.025202
130,3,2.07453,0.026608
131,3,2.08063,0.027797
132,3,1.95741,0.028746
133,3,1.45197,0.029438
134,3,1.23439,0.029859
135,3,1.20083,0.030000
136,3,1.17738,0.029859
137,3,1.42295,0.029438
138,3,1.38445,0.028746
139,3,1.26771,0.027797
140,3,1.36878,0.026608
141,3,1.48356,0.025202
142,3,1.85316,0.023608
143,3,2.13149,0.021856
144,3,1.38466,0.019981
145,3,1.34507,0.018018
146,3,1.45094,0.016006
147,3,1.29394,0.013984
148,3,1.23492,0.011992
149,3,1.29003,0.010068
150,3,1.29476,0.008250
151,3,1.26720,0.006573
152,3,1.25254,0.005070
153,3,1.26263,0.003769
154,3,1.27127,0.002697
155,3,1.28149,0.001874
156,3,1.28664,0.001317
157,3,1.28929,0.001035
158,3,1.29148,0.001035
159,3,1.29707,0.001317
160,3,1.30462,0.001874
161,3,1.30272,0.002697
162,3,1.29102,0.003769
163,3,1.28465,0.005070
164,3,1.30097,0.006573
165,3,1.34705,0.008250
166,3,1.40674,0.010068
167,3,1.39994,0.011992
168,3,1.37950,0.013984
169,3,1.44403,0.016006
170,3,1.52412,0.018018
171,3,1.57025,0.019981
172,3,1.61940,0.021856
173,3,1.54865,0.023608
174,3,1.55536,0.025202
175,3,1.89146,0.026608
176,3,1.95214,0.027797
177,3,1.98481,0.028746
178,3,2.16122,0.029438
179,3,2.36302,0.029859
180,3,1.94844,0.030000
181,3,1.63433,0.029859
182,3,1.35965,0.029438
183,3,2.10272,0.028746
184,3,3.35735,0.027797
185,3,3.55488,0.026608
186,3,2.47110,0.025202
187,3,1.33532,0.023608
188,3,1.24164,0.021856
189,3,1.51566,0.019981
190,3,1.78970,0.018018
191,3,1.87272,0.016006
192,3,1.74864,0.013984
193,3,1.55197,0.011992
194,3,1.54254,0.010068
195,3,1.50206,0.008250
196,3,1.52132,0.006573
197,3,1.63761,0.005070
198,3,1.71025,0.003769
199,3,1.73149,0.002697
200,3,1.75417,0.001874
1,3,1.48096,0.029859
2,3,1.45121,0.029438
3,3,1.35949,0.028746
4,3,1.36716,0.027797
5,3,1.41462,0.026608
6,3,1.20816,0.025202
7,3,1.78962,0.023608
8,3,1.35116,0.021856
9,3,1.30764,0.019981
10,3,1.48906,0.018018
11,3,1.57487,0.016006
12,3,1.51974,0.013984
13,3,1.48669,0.011992
14,3,1.50014,0.010068
15,3,1.47903,0.008250
16,3,1.43304,0.006573
17,3,1.40866,0.005070
18,3,1.39869,0.003769
19,3,1.39510,0.002697
20,3,1.39484,0.001874
21,3,1.39330,0.001317
22,3,1.39013,0.001035
23,3,1.38633,0.001035
24,3,1.38223,0.001317
25,3,1.37752,0.001874
26,3,1.38093,0.002697
27,3,1.39537,0.003769
28,3,1.41908,0.005070
29,3,1.46501,0.006573
30,3,1.53142,0.008250
31,3,1.61030,0.010068
32,3,1.68662,0.011992
33,3,1.71571,0.013984
34,3,1.70027,0.016006
35,3,1.66017,0.018018
36,3,1.63406,0.019981
37,3,1.64819,0.021856
38,3,1.63443,0.023608
39,3,1.51209,0.025202
40,3,1.35314,0.026608
41,3,1.35313,0.027797
42,3,1.61790,0.028746
43,3,1.90198,0.029438
44,3,1.78978,0.029859
45,3,1.95841,0.030000
46,3,1.97806,0.029859
47,3,1.91871,0.029438
48,3,1.67067,0.028746
49,3,1.74902,0.027797
50,3,2.20984,0.026608
51,3,2.16039,0.025202
52,3,1.61449,0.023608
53,3,1.35500,0.021856
54,3,1.31907,0.019981
55,3,1.36178,0.018018
56,3,1.33679,0.016006
57,3,1.30150,0.013984
58,3,1.30128,0.011992
59,3,1.32614,0.010068
60,3,1.36225,0.008250
61,3,1.38522,0.006573
62,3,1.40624,0.005070
63,3,1.41710,0.003769
64,3,1.41958,0.002697
65,3,1.42541,0.001874
66,3,1.43036,0.001317
67,3,1.43333,0.001035
68,3,1.43783,0.001035
69,3,1.44237,0.001317
70,3,1.44642,0.001874
71,3,1.44400,0.002697
72,3,1.44944,0.003769
73,3,1.46732,0.005070
74,3,1.48213,0.006573
75,3,1.50012,0.008250
76,3,1.54294,0.010068
77,3,1.59111,0.011992
78,3,1.61678,0.013984
79,3,1.61936,0.016006
80,3,1.58259,0.018018
81,3,1.56005,0.019981
82,3,1.56209,0.021856
83,3,1.51764,0.023608
84,3,1.61228,0.025202
85,3,1.95549,0.026608
86,3,2.47477,0.027797
87,3,3.35088,0.028746
88,3,3.82216,0.029438
89,3,3.97471,0.029859
90,3,2.82747,0.030000
91,3,2.11933,0.029859
92,3,1.80344,0.029438
93,3,1.79215,0.028746
94,3,1.82577,0.027797
95,3,1.58281,0.026608
96,3,1.56511,0.025202
97,3,1.65158,0.023608
98,3,1.71546,0.021856
99,3,1.71189,0.019981
100,3,1.72393,0.018018
101,3,1.80710,0.016006
102,3,1.91479,0.013984
103,3,1.92394,0.011992
104,3,1.92061,0.010068
105,3,1.90410,0.008250
106,3,1.87516,0.006573
107,3,1.84568,0.005070
108,3,1.82523,0.003769
109,3,1.83879,0.002697
110,3,1.84651,0.001874
111,3,1.83876,0.001317
112,3,1.82665,0.001035
113,3,1.80611,0.001035
114,3,1.77291,0.001317
115,3,1.72402,0.001874
116,3,1.66945,0.002697
117,3,1.61592,0.003769
118,3,1.56884,0.005070
119,3,1.52255,0.006573
120,3,1.46921,0.008250
121,3,1.43105,0.010068
122,3,1.42492,0.011992
123,3,1.42998,0.013984
124,3,1.41061,0.016006
125,3,1.38401,0.018018
126,3,1.38071,0.019981
127,3,1.42519,0.021856
128,3,1.53705,0.023608
129,3,1.73253,0.025202
130,3,1.93769,0.026608
131,3,1.90643,0.027797
132,3,1.69906,0.028746
133,3,1.51728,0.029438
134,3,1.59033,0.029859
135,3,1.62213,0.030000
136,3,1.57051,0.029859
137,3,1.77946,0.029438
138,3,2.19329,0.028746
139,3,2.45206,0.027797
140,3,2.53103,0.026608
141,3,2.42193,0.025202
142,3,2.51909,0.023608
143,3,2.69780,0.021856
144,3,2.60918,0.019981
145,3,1.91457,0.018018
146,3,1.69706,0.016006
147,3,1.65737,0.013984
148,3,1.59543,0.011992
149,3,1.51870,0.010068
150,3,1.39673,0.008250
151,3,1.28940,0.006573
152,3,1.22914,0.005070
153,3,1.29273,0.003769
154,3,1.35841,0.002697
155,3,1.39733,0.001874
